case_folding,cleaned,normalization,tokenize,remove_stopwords,lemmatization,text_string_lemma
"love banget makasih azarine, tadinya beli karena dapet pc tapi ternyata emang bagus banget velvety lippie cream nyaa, dan walau ga cocok warm tone ,ini bagus banget di akuu🥰",love banget makasih azarine tadinya beli karena dapet pc tapi ternyata emang bagus banget velvety lippie cream nyaa dan walau ga cocok warm tone ini bagus banget di akuu,love banget terima kasih azarine tadinya beli karena dapat pc tapi ternyata memang bagus banget velvety lippie cream nya dan walau enggak cocok warm tone ini bagus banget di aku,"['love', 'banget', 'terima', 'kasih', 'azarine', 'tadinya', 'beli', 'karena', 'dapat', 'pc', 'tapi', 'ternyata', 'memang', 'bagus', 'banget', 'velvety', 'lippie', 'cream', 'nya', 'dan', 'walau', 'enggak', 'cocok', 'warm', 'tone', 'ini', 'bagus', 'banget', 'di', 'aku']","['love', 'banget', 'terima', 'kasih', 'azarine', 'beli', 'pc', 'bagus', 'banget', 'velvety', 'lippie', 'cream', 'cocok', 'warm', 'tone', 'bagus', 'banget']","['love', 'banget', 'terima', 'kasih', 'azarine', 'beli', 'pc', 'bagus', 'banget', 'velvety', 'lippie', 'cream', 'cocok', 'warm', 'tone', 'bagus', 'banget']",love banget terima kasih azarine beli pc bagus banget velvety lippie cream cocok warm tone bagus banget
pertama kali coba elum tau si,pertama kali coba elum tau si,pertama kali coba elum tau sih,"['pertama', 'kali', 'coba', 'elum', 'tau', 'sih']","['coba', 'elum']","['coba', 'elum']",coba elum
seperti sunscreen pada umunya si,seperti sunscreen pada umunya si,seperti sunscreen pada umunya sih,"['seperti', 'sunscreen', 'pada', 'umunya', 'sih']","['sunscreen', 'umunya']","['sunscreen', 'umu']",sunscreen umu
tipe kulitku normal masalah kulitku pori besar,tipe kulitku normal masalah kulitku pori besar,tipe kulitku normal masalah kulitku pori besar,"['tipe', 'kulitku', 'normal', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulitku', 'normal', 'kulitku', 'pori']","['tipe', 'kulit', 'normal', 'kulit', 'pori']",tipe kulit normal kulit pori
cocok untuk tipe kulit kombinasi,cocok untuk tipe kulit kombinasi,cocok untuk tipe kulit kombinasi,"['cocok', 'untuk', 'tipe', 'kulit', 'kombinasi']","['cocok', 'tipe', 'kulit', 'kombinasi']","['cocok', 'tipe', 'kulit', 'kombinasi']",cocok tipe kulit kombinasi
"cocok d kulit ku yang berminyak dh beli yang kesekian kalinya,ini pas banget lagi diskon gede jd gasss deh co",cocok kulit ku yang berminyak dh beli yang kesekian kalinya ini pas banget lagi diskon gede jd gasss deh co,cocok kulit ku yang berminyak dah beli yang kesekian kalinya ini pas banget lagi diskon gede jadi gas deh checkout,"['cocok', 'kulit', 'ku', 'yang', 'berminyak', 'dah', 'beli', 'yang', 'kesekian', 'kalinya', 'ini', 'pas', 'banget', 'lagi', 'diskon', 'gede', 'jadi', 'gas', 'deh', 'checkout']","['cocok', 'kulit', 'ku', 'berminyak', 'beli', 'kesekian', 'kalinya', 'banget', 'diskon', 'gede', 'gas', 'checkout']","['cocok', 'kulit', 'ku', 'minyak', 'beli', 'sekian', 'kali', 'banget', 'diskon', 'gede', 'gas', 'checkout']",cocok kulit ku minyak beli sekian kali banget diskon gede gas checkout
tdk bikin kering tp g bkn lbh lembab jg mksdny g ky pk lipbalm.warnany jd agak pink orange d bibir. bibir atas yg gelap g begitu ketutup sih  tp ada warna pink2ny. pengiriman cepat dan bentuknya lucu ukuran pas utk dbawa d tas,tdk bikin kering tp bkn lbh lembab jg mksdny ky pk lipbalm warnany jd agak pink orange bibir bibir atas yg gelap begitu ketutup sih tp ada warna pinkny pengiriman cepat dan bentuknya lucu ukuran pas utk dbawa tas,tidak bikin kering tapi bukan lebih lembab juga maksudnya kaya pakai lipbalm warnanya jadi agak pink orange bibir bibir atas yang gelap begitu ketutup sih tapi ada warna pinkny pengiriman cepat dan bentuknya lucu ukuran pas untuk dibawa tas,"['tidak', 'bikin', 'kering', 'tapi', 'bukan', 'lebih', 'lembab', 'juga', 'maksudnya', 'kaya', 'pakai', 'lipbalm', 'warnanya', 'jadi', 'agak', 'pink', 'orange', 'bibir', 'bibir', 'atas', 'yang', 'gelap', 'begitu', 'ketutup', 'sih', 'tapi', 'ada', 'warna', 'pinkny', 'pengiriman', 'cepat', 'dan', 'bentuknya', 'lucu', 'ukuran', 'pas', 'untuk', 'dibawa', 'tas']","['kering', 'lembab', 'maksudnya', 'kaya', 'pakai', 'lipbalm', 'warnanya', 'pink', 'orange', 'bibir', 'bibir', 'gelap', 'ketutup', 'warna', 'pinkny', 'pengiriman', 'cepat', 'bentuknya', 'lucu', 'ukuran', 'dibawa', 'tas']","['kering', 'lembab', 'maksud', 'kaya', 'pakai', 'lipbalm', 'warna', 'pink', 'orange', 'bibir', 'bibir', 'gelap', 'tutup', 'warna', 'pinkny', 'kirim', 'cepat', 'bentuk', 'lucu', 'ukur', 'bawa', 'tas']",kering lembab maksud kaya pakai lipbalm warna pink orange bibir bibir gelap tutup warna pinkny kirim cepat bentuk lucu ukur bawa tas
belum dicoba semoga cocok untuk kulit saya yg sudah berumur 50 an,belum dicoba semoga cocok untuk kulit saya yg sudah berumur an,belum dicoba semoga cocok untuk kulit saya yang sudah berumur an,"['belum', 'dicoba', 'semoga', 'cocok', 'untuk', 'kulit', 'saya', 'yang', 'sudah', 'berumur', 'an']","['dicoba', 'semoga', 'cocok', 'kulit', 'berumur']","['coba', 'moga', 'cocok', 'kulit', 'umur']",coba moga cocok kulit umur
gak sebesar yang di gambar ya.. kecil banget isi nya kayak 50 ml haha,gak sebesar yang di gambar ya kecil banget isi nya kayak ml,enggak sebesar yang di gambar ya kecil banget isi nya kayak ml,"['enggak', 'sebesar', 'yang', 'di', 'gambar', 'ya', 'kecil', 'banget', 'isi', 'nya', 'kayak', 'ml']","['gambar', 'banget', 'isi', 'ml']","['gambar', 'banget', 'isi', 'ml']",gambar banget isi ml
andalan banget perlindungan utama nih,andalan banget perlindungan utama nih,andalan banget perlindungan utama nih,"['andalan', 'banget', 'perlindungan', 'utama', 'nih']","['andalan', 'banget', 'perlindungan']","['andal', 'banget', 'lindung']",andal banget lindung
pokoknya puas nyampe cepet banget gila,pokoknya puas nyampe cepet banget gila,pokoknya puas sampai cepat banget gila,"['pokoknya', 'puas', 'sampai', 'cepat', 'banget', 'gila']","['pokoknya', 'puas', 'cepat', 'banget', 'gila']","['pokok', 'puas', 'cepat', 'banget', 'gila']",pokok puas cepat banget gila
"semoga cocok dan dapat harga lumayan lah. kalau suka, beli lagi.",semoga cocok dan dapat harga lumayan lah kalau suka beli lagi,semoga cocok dan dapat harga lumayan lah kalau suka beli lagi,"['semoga', 'cocok', 'dan', 'dapat', 'harga', 'lumayan', 'lah', 'kalau', 'suka', 'beli', 'lagi']","['semoga', 'cocok', 'harga', 'lumayan', 'suka', 'beli']","['moga', 'cocok', 'harga', 'lumayan', 'suka', 'beli']",moga cocok harga lumayan suka beli
barang sesuai pesanan,barang sesuai pesanan,barang sesuai pesanan,"['barang', 'sesuai', 'pesanan']",['pesanan'],['pesan'],pesan
barang sesuai pesanan... packing aman... trimakasih👌,barang sesuai pesanan packing aman trimakasih,barang sesuai pesanan packing aman terima kasih,"['barang', 'sesuai', 'pesanan', 'packing', 'aman', 'terima', 'kasih']","['pesanan', 'packing', 'aman', 'terima', 'kasih']","['pesan', 'packing', 'aman', 'terima', 'kasih']",pesan packing aman terima kasih
baru nyoba belum bisa berkomentar,baru nyoba belum bisa berkomentar,baru mencoba belum bisa berkomentar,"['baru', 'mencoba', 'belum', 'bisa', 'berkomentar']","['mencoba', 'berkomentar']","['coba', 'komentar']",coba komentar
cocok untuk yg normal to oily jd g gampang berminyak.. tp tetep yg juara yg spf 45 nya,cocok untuk yg normal to oily jd gampang berminyak tp tetep yg juara yg spf nya,cocok untuk yang normal tapi oily jadi gampang berminyak tapi tetap yang juara yang spf nya,"['cocok', 'untuk', 'yang', 'normal', 'tapi', 'oily', 'jadi', 'gampang', 'berminyak', 'tapi', 'tetap', 'yang', 'juara', 'yang', 'spf', 'nya']","['cocok', 'normal', 'oily', 'gampang', 'berminyak', 'juara', 'spf']","['cocok', 'normal', 'oily', 'gampang', 'minyak', 'juara', 'spf']",cocok normal oily gampang minyak juara spf
cocok untuk yg normal to oily jd g gampang berminyak,cocok untuk yg normal to oily jd gampang berminyak,cocok untuk yang normal tapi oily jadi gampang berminyak,"['cocok', 'untuk', 'yang', 'normal', 'tapi', 'oily', 'jadi', 'gampang', 'berminyak']","['cocok', 'normal', 'oily', 'gampang', 'berminyak']","['cocok', 'normal', 'oily', 'gampang', 'minyak']",cocok normal oily gampang minyak
"baguss, ga abu2",baguss ga abu,bagus enggak abu,"['bagus', 'enggak', 'abu']","['bagus', 'abu']","['bagus', 'abu']",bagus abu
bgs,bgs,bagus,['bagus'],['bagus'],['bagus'],bagus
barang yang di kirim kurang 1 pcs,barang yang di kirim kurang pcs,barang yang di kirim kurang pcs,"['barang', 'yang', 'di', 'kirim', 'kurang', 'pcs']","['kirim', 'pcs']","['kirim', 'pcs']",kirim pcs
bagus,bagus,bagus,['bagus'],['bagus'],['bagus'],bagus
barang yang dibeli 4 tp cuma dikirim 2. ga bs komplain krn ga ada video unboxing. so hati2 guys,barang yang dibeli tp cuma dikirim ga bs komplain krn ga ada video unboxing so hati guys,barang yang dibeli tapi cuma dikirim enggak bisa komplain karena enggak ada video unboxing so hati guys,"['barang', 'yang', 'dibeli', 'tapi', 'cuma', 'dikirim', 'enggak', 'bisa', 'komplain', 'karena', 'enggak', 'ada', 'video', 'unboxing', 'so', 'hati', 'guys']","['dibeli', 'dikirim', 'komplain', 'unboxing', 'hati']","['beli', 'kirim', 'komplain', 'unboxing', 'hati']",beli kirim komplain unboxing hati
tipe kulitku berminyak tipe kulitku sensitif masalah kulitku jerawat masalah kulitku pori besar tipe kulitku kombinasi,tipe kulitku berminyak tipe kulitku sensitif masalah kulitku jerawat masalah kulitku pori besar tipe kulitku kombinasi,tipe kulitku berminyak tipe kulitku sensitif masalah kulitku jerawat masalah kulitku pori besar tipe kulitku kombinasi,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'jerawat', 'masalah', 'kulitku', 'pori', 'besar', 'tipe', 'kulitku', 'kombinasi']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'sensitif', 'kulitku', 'jerawat', 'kulitku', 'pori', 'tipe', 'kulitku', 'kombinasi']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'sensitif', 'kulit', 'jerawat', 'kulit', 'pori', 'tipe', 'kulit', 'kombinasi']",tipe kulit minyak tipe kulit sensitif kulit jerawat kulit pori tipe kulit kombinasi
"tipe kulitku berminyak
alhamdulillah cocok dikulit.. next repeat order, sering² promo ya min",tipe kulitku berminyak alhamdulillah cocok dikulit next repeat order sering promo ya min,tipe kulitku berminyak alhamdulillah cocok dikulit next repeat order sering promo ya min,"['tipe', 'kulitku', 'berminyak', 'alhamdulillah', 'cocok', 'dikulit', 'next', 'repeat', 'order', 'sering', 'promo', 'ya', 'min']","['tipe', 'kulitku', 'berminyak', 'cocok', 'dikulit', 'next', 'repeat', 'order', 'promo']","['tipe', 'kulit', 'minyak', 'cocok', 'kulit', 'next', 'repeat', 'order', 'promo']",tipe kulit minyak cocok kulit next repeat order promo
"kmrn bli twinpack dan dikrm hy 1pc, tp uda dikrm kekurangannya olh azarine, tq.",kmrn bli twinpack dan dikrm hy pc tp uda dikrm kekurangannya olh azarine tq,kemarin beli twinpack dan dikirim hai pc tapi sudah dikirim kekurangannya oleh azarine terima kasih,"['kemarin', 'beli', 'twinpack', 'dan', 'dikirim', 'hai', 'pc', 'tapi', 'sudah', 'dikirim', 'kekurangannya', 'oleh', 'azarine', 'terima', 'kasih']","['kemarin', 'beli', 'twinpack', 'dikirim', 'pc', 'dikirim', 'kekurangannya', 'azarine', 'terima', 'kasih']","['kemarin', 'beli', 'twinpack', 'kirim', 'pc', 'kirim', 'kurang', 'azarine', 'terima', 'kasih']",kemarin beli twinpack kirim pc kirim kurang azarine terima kasih
"paket sudah sampai packing aman...

tekstur cair..mudah di blend dan cepat meresap",paket sudah sampai packing aman tekstur cair mudah di blend dan cepat meresap,paket sudah sampai packing aman tekstur cair mudah di blend dan cepat meresap,"['paket', 'sudah', 'sampai', 'packing', 'aman', 'tekstur', 'cair', 'mudah', 'di', 'blend', 'dan', 'cepat', 'meresap']","['paket', 'packing', 'aman', 'tekstur', 'cair', 'mudah', 'blend', 'cepat', 'meresap']","['paket', 'packing', 'aman', 'tekstur', 'cair', 'mudah', 'blend', 'cepat', 'resap']",paket packing aman tekstur cair mudah blend cepat resap
lumayan cocok buat kulitku yg sering jerawatan di bagian t zone,lumayan cocok buat kulitku yg sering jerawatan di bagian zone,lumayan cocok buat kulitku yang sering jerawatan di bagian zone,"['lumayan', 'cocok', 'buat', 'kulitku', 'yang', 'sering', 'jerawatan', 'di', 'bagian', 'zone']","['lumayan', 'cocok', 'kulitku', 'jerawatan', 'zone']","['lumayan', 'cocok', 'kulit', 'jerawat', 'zone']",lumayan cocok kulit jerawat zone
alhamdulikah udha dateng...cocok..jdi repurchase lgi.lngsung beli 2 buat atok tipe kulitku kombinasi,alhamdulikah udha dateng cocok jdi repurchase lgi lngsung beli buat atok tipe kulitku kombinasi,alhamdulikah sudah datang cocok jadi repurchase lagi langsung beli buat atok tipe kulitku kombinasi,"['alhamdulikah', 'sudah', 'datang', 'cocok', 'jadi', 'repurchase', 'lagi', 'langsung', 'beli', 'buat', 'atok', 'tipe', 'kulitku', 'kombinasi']","['alhamdulikah', 'cocok', 'repurchase', 'beli', 'atok', 'tipe', 'kulitku', 'kombinasi']","['alhamdulikah', 'cocok', 'repurchase', 'beli', 'atok', 'tipe', 'kulit', 'kombinasi']",alhamdulikah cocok repurchase beli atok tipe kulit kombinasi
"tipe kulitku kombinasi, hasil akhirnya matte juga ga lengket dan pas awal pakai lumayan lembab",tipe kulitku kombinasi hasil akhirnya matte juga ga lengket dan pas awal pakai lumayan lembab,tipe kulitku kombinasi hasil akhirnya matte juga enggak lengket dan pas awal pakai lumayan lembab,"['tipe', 'kulitku', 'kombinasi', 'hasil', 'akhirnya', 'matte', 'juga', 'enggak', 'lengket', 'dan', 'pas', 'awal', 'pakai', 'lumayan', 'lembab']","['tipe', 'kulitku', 'kombinasi', 'matte', 'lengket', 'pakai', 'lumayan', 'lembab']","['tipe', 'kulit', 'kombinasi', 'matte', 'lengket', 'pakai', 'lumayan', 'lembab']",tipe kulit kombinasi matte lengket pakai lumayan lembab
"keren banget, dapet harga 60 an. 2 pcs. sering sering deh toped ngasih diskon <3
kalau produk azarine mah, gausah ditanya. pastika mantulity bangett. lope sekebon",keren banget dapet harga an pcs sering sering deh toped ngasih diskon kalau produk azarine mah gausah ditanya pastika mantulity bangett lope sekebon,keren banget dapat harga an pcs sering sering deh toped mengasih diskon kalau produk azarine mah enggak usah ditanya pastika mantulity banget love sekebon,"['keren', 'banget', 'dapat', 'harga', 'an', 'pcs', 'sering', 'sering', 'deh', 'toped', 'mengasih', 'diskon', 'kalau', 'produk', 'azarine', 'mah', 'enggak', 'usah', 'ditanya', 'pastika', 'mantulity', 'banget', 'love', 'sekebon']","['keren', 'banget', 'harga', 'pcs', 'toped', 'mengasih', 'diskon', 'produk', 'azarine', 'pastika', 'mantulity', 'banget', 'love', 'sekebon']","['keren', 'banget', 'harga', 'pcs', 'toped', 'asih', 'diskon', 'produk', 'azarine', 'pastika', 'mantulity', 'banget', 'love', 'kebon']",keren banget harga pcs toped asih diskon produk azarine pastika mantulity banget love kebon
"tipe kulitku kombinasi.. pertama kali pakai produk azarine, tidak ada reaksi negatif d kulit, bangun tidur kulit tidak kelihatan berminyak.. semoga bisa cocok. pengiriman lebih cepat sampai, kemasan jg rapi.",tipe kulitku kombinasi pertama kali pakai produk azarine tidak ada reaksi negatif kulit bangun tidur kulit tidak kelihatan berminyak semoga bisa cocok pengiriman lebih cepat sampai kemasan jg rapi,tipe kulitku kombinasi pertama kali pakai produk azarine tidak ada reaksi negatif kulit bangun tidur kulit tidak kelihatan berminyak semoga bisa cocok pengiriman lebih cepat sampai kemasan juga rapi,"['tipe', 'kulitku', 'kombinasi', 'pertama', 'kali', 'pakai', 'produk', 'azarine', 'tidak', 'ada', 'reaksi', 'negatif', 'kulit', 'bangun', 'tidur', 'kulit', 'tidak', 'kelihatan', 'berminyak', 'semoga', 'bisa', 'cocok', 'pengiriman', 'lebih', 'cepat', 'sampai', 'kemasan', 'juga', 'rapi']","['tipe', 'kulitku', 'kombinasi', 'pakai', 'produk', 'azarine', 'reaksi', 'negatif', 'kulit', 'bangun', 'tidur', 'kulit', 'berminyak', 'semoga', 'cocok', 'pengiriman', 'cepat', 'kemasan', 'rapi']","['tipe', 'kulit', 'kombinasi', 'pakai', 'produk', 'azarine', 'reaksi', 'negatif', 'kulit', 'bangun', 'tidur', 'kulit', 'minyak', 'moga', 'cocok', 'kirim', 'cepat', 'kemas', 'rapi']",tipe kulit kombinasi pakai produk azarine reaksi negatif kulit bangun tidur kulit minyak moga cocok kirim cepat kemas rapi
"twin pack harusnya dapat 2 pcs tapi hanya dapat 1. baru sempet buka setelah pesanan selesai, jadi nggak bisa komplain 🥲",twin pack harusnya dapat pcs tapi hanya dapat baru sempet buka setelah pesanan selesai jadi nggak bisa komplain,twin pack harusnya dapat pcs tapi hanya dapat baru sempat buka setelah pesanan selesai jadi enggak bisa komplain,"['twin', 'pack', 'harusnya', 'dapat', 'pcs', 'tapi', 'hanya', 'dapat', 'baru', 'sempat', 'buka', 'setelah', 'pesanan', 'selesai', 'jadi', 'enggak', 'bisa', 'komplain']","['twin', 'pack', 'pcs', 'buka', 'pesanan', 'selesai', 'komplain']","['twin', 'pack', 'pcs', 'buka', 'pesan', 'selesai', 'komplain']",twin pack pcs buka pesan selesai komplain
"cocok banget di kulit oily, ga bikin perih",cocok banget di kulit oily ga bikin perih,cocok banget di kulit oily enggak bikin perih,"['cocok', 'banget', 'di', 'kulit', 'oily', 'enggak', 'bikin', 'perih']","['cocok', 'banget', 'kulit', 'oily', 'perih']","['cocok', 'banget', 'kulit', 'oily', 'perih']",cocok banget kulit oily perih
"cepet banget meresap jadi gk perlu nunggu lama cepet banget keringnya, gk lengket. ada sensani mint nya di wajah bikin seger
tapi sayang, setelah beberapa jam bikin berminyak tipe kulitku berminyak masalah kulitku jerawat masalah kulitku pori besar",cepet banget meresap jadi gk perlu nunggu lama cepet banget keringnya gk lengket ada sensani mint nya di wajah bikin seger tapi sayang setelah beberapa jam bikin berminyak tipe kulitku berminyak masalah kulitku jerawat masalah kulitku pori besar,cepat banget meresap jadi enggak perlu menunggu lama cepat banget keringnya enggak lengket ada sensani mint nya di wajah bikin segar tapi sayang setelah beberapa jam bikin berminyak tipe kulitku berminyak masalah kulitku jerawat masalah kulitku pori besar,"['cepat', 'banget', 'meresap', 'jadi', 'enggak', 'perlu', 'menunggu', 'lama', 'cepat', 'banget', 'keringnya', 'enggak', 'lengket', 'ada', 'sensani', 'mint', 'nya', 'di', 'wajah', 'bikin', 'segar', 'tapi', 'sayang', 'setelah', 'beberapa', 'jam', 'bikin', 'berminyak', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'masalah', 'kulitku', 'pori', 'besar']","['cepat', 'banget', 'meresap', 'menunggu', 'cepat', 'banget', 'keringnya', 'lengket', 'sensani', 'mint', 'segar', 'sayang', 'berminyak', 'tipe', 'kulitku', 'berminyak', 'kulitku', 'jerawat', 'kulitku', 'pori']","['cepat', 'banget', 'resap', 'tunggu', 'cepat', 'banget', 'kering', 'lengket', 'sensani', 'mint', 'segar', 'sayang', 'minyak', 'tipe', 'kulit', 'minyak', 'kulit', 'jerawat', 'kulit', 'pori']",cepat banget resap tunggu cepat banget kering lengket sensani mint segar sayang minyak tipe kulit minyak kulit jerawat kulit pori
uda mirip artis korea,uda mirip artis korea,sudah mirip artis korea,"['sudah', 'mirip', 'artis', 'korea']","['artis', 'korea']","['artis', 'korea']",artis korea
uda mirip oppa sekarang,uda mirip oppa sekarang,sudah mirip oppa sekarang,"['sudah', 'mirip', 'oppa', 'sekarang']",['oppa'],['oppa'],oppa
review akan di update klo sesuai dikulit,review akan di update klo sesuai dikulit,review akan di update kalo sesuai dikulit,"['review', 'akan', 'di', 'update', 'kalo', 'sesuai', 'dikulit']","['review', 'dikulit']","['review', 'kulit']",review kulit
"produk diterima dengan baik dan aman
packing dengan kardus dan bubble wrap
expores produk nya masih lama
belum dicoba produknya
pengiriman lumayan cepat
respon penjual cepat
terima kasih seller dan ekspedisi",produk diterima dengan baik dan aman packing dengan kardus dan bubble wrap expores produk nya masih lama belum dicoba produknya pengiriman lumayan cepat respon penjual cepat terima kasih seller dan ekspedisi,produk diterima dengan baik dan aman packing dengan kardus dan bubble wrap expores produk nya masih lama belum dicoba produknya pengiriman lumayan cepat respon penjual cepat terima kasih seller dan ekspedisi,"['produk', 'diterima', 'dengan', 'baik', 'dan', 'aman', 'packing', 'dengan', 'kardus', 'dan', 'bubble', 'wrap', 'expores', 'produk', 'nya', 'masih', 'lama', 'belum', 'dicoba', 'produknya', 'pengiriman', 'lumayan', 'cepat', 'respon', 'penjual', 'cepat', 'terima', 'kasih', 'seller', 'dan', 'ekspedisi']","['produk', 'diterima', 'aman', 'packing', 'kardus', 'bubble', 'wrap', 'expores', 'produk', 'dicoba', 'produknya', 'pengiriman', 'lumayan', 'cepat', 'respon', 'penjual', 'cepat', 'terima', 'kasih', 'seller', 'ekspedisi']","['produk', 'terima', 'aman', 'packing', 'kardus', 'bubble', 'wrap', 'expores', 'produk', 'coba', 'produk', 'kirim', 'lumayan', 'cepat', 'respon', 'jual', 'cepat', 'terima', 'kasih', 'seller', 'ekspedisi']",produk terima aman packing kardus bubble wrap expores produk coba produk kirim lumayan cepat respon jual cepat terima kasih seller ekspedisi
