case_folding,cleaned,normalization,tokenize,remove_stopwords,lemmatization,text_string_lemma
memang agak butek ya serumnya min? baru coba pertama yg alpha arbutin sebelumnya pake yg niacinemed. kita liat hasilnya setelah habis dipake... 😊,memang agak butek ya serumnya min baru coba pertama yg alpha arbutin sebelumnya pake yg niacinemed kita liat hasilnya setelah habis dipake,memang agak butek ya serumnya min baru coba pertama yang alpha arbutin sebelumnya pakai yang niacinemed kita lihat hasilnya setelah habis dipakai,"['memang', 'agak', 'butek', 'ya', 'serumnya', 'min', 'baru', 'coba', 'pertama', 'yang', 'alpha', 'arbutin', 'sebelumnya', 'pakai', 'yang', 'niacinemed', 'kita', 'lihat', 'hasilnya', 'setelah', 'habis', 'dipakai']","['butek', 'serumnya', 'coba', 'alpha', 'arbutin', 'pakai', 'niacinemed', 'hasilnya', 'habis', 'dipakai']","['butek', 'serum', 'coba', 'alpha', 'arbutin', 'pakai', 'niacinemed', 'hasil', 'habis', 'pakai']",butek serum coba alpha arbutin pakai niacinemed hasil habis pakai
terima kasih paketnya sudah sampai... exp mash lama 02 2025,terima kasih paketnya sudah sampai exp mash lama,terima kasih paketnya sudah sampai exp mash lama,"['terima', 'kasih', 'paketnya', 'sudah', 'sampai', 'exp', 'mash', 'lama']","['terima', 'kasih', 'paketnya', 'exp', 'mash']","['terima', 'kasih', 'paket', 'exp', 'mash']",terima kasih paket exp mash
"dapet di harga 118rb dan exp masih jauh 02/25
makasihh avoskin",dapet di harga rb dan exp masih jauh makasihh avoskin,dapat di harga ribu dan exp masih jauh terima kasih avoskin,"['dapat', 'di', 'harga', 'ribu', 'dan', 'exp', 'masih', 'jauh', 'terima', 'kasih', 'avoskin']","['harga', 'exp', 'terima', 'kasih', 'avoskin']","['harga', 'exp', 'terima', 'kasih', 'avoskin']",harga exp terima kasih avoskin
"hoki banget dapet yg bulan 11
makasih avoskin",hoki banget dapet yg bulan makasih avoskin,hoki banget dapat yang bulan terima kasih avoskin,"['hoki', 'banget', 'dapat', 'yang', 'bulan', 'terima', 'kasih', 'avoskin']","['hoki', 'banget', 'terima', 'kasih', 'avoskin']","['hoki', 'banget', 'terima', 'kasih', 'avoskin']",hoki banget terima kasih avoskin
"cocok pke ini, bekas jerawat sedikit demi sedikit hilang",cocok pke ini bekas jerawat sedikit demi sedikit hilang,cocok pakai ini bekas jerawat sedikit demi sedikit hilang,"['cocok', 'pakai', 'ini', 'bekas', 'jerawat', 'sedikit', 'demi', 'sedikit', 'hilang']","['cocok', 'pakai', 'bekas', 'jerawat', 'hilang']","['cocok', 'pakai', 'bekas', 'jerawat', 'hilang']",cocok pakai bekas jerawat hilang
ringan enak bgt dipakenya,ringan enak bgt dipakenya,ringan enak banget dipakai,"['ringan', 'enak', 'banget', 'dipakai']","['ringan', 'banget', 'dipakai']","['ringan', 'banget', 'pakai']",ringan banget pakai
"belum dicoba ngabisin dlu yg laen, next bakal review klo ada hasilnya",belum dicoba ngabisin dlu yg laen next bakal review klo ada hasilnya,belum dicoba ngabisin dulu yang lain next bakal review kalo ada hasilnya,"['belum', 'dicoba', 'ngabisin', 'dulu', 'yang', 'lain', 'next', 'bakal', 'review', 'kalo', 'ada', 'hasilnya']","['dicoba', 'ngabisin', 'next', 'review', 'hasilnya']","['coba', 'ngabisin', 'next', 'review', 'hasil']",coba ngabisin next review hasil
cocok bngt buat oily skin kyk aku,cocok bngt buat oily skin kyk aku,cocok banget buat oily skin kayak aku,"['cocok', 'banget', 'buat', 'oily', 'skin', 'kayak', 'aku']","['cocok', 'banget', 'oily', 'skin']","['cocok', 'banget', 'oily', 'skin']",cocok banget oily skin
baru sekali pake udh kerasa halus dimuka..,baru sekali pake udh kerasa halus dimuka,baru sekali pakai sudah kerasa halus dimuka,"['baru', 'sekali', 'pakai', 'sudah', 'kerasa', 'halus', 'dimuka']","['pakai', 'kerasa', 'halus', 'dimuka']","['pakai', 'rasa', 'halus', 'muka']",pakai rasa halus muka
persis sesuai order... cs responsif... packaging solid... delivery gesit... patut diacungi ****ol 👍🏽✨✨🍻,persis sesuai order cs responsif packaging solid delivery gesit patut diacungi ol,persis sesuai order customer service responsif packaging solid delivery gesit patut diacungi ol,"['persis', 'sesuai', 'order', 'customer', 'service', 'responsif', 'packaging', 'solid', 'delivery', 'gesit', 'patut', 'diacungi', 'ol']","['persis', 'order', 'customer', 'service', 'responsif', 'packaging', 'solid', 'delivery', 'gesit', 'patut', 'diacungi']","['persis', 'order', 'customer', 'service', 'responsif', 'packaging', 'solid', 'delivery', 'gesit', 'patut', 'acung']",persis order customer service responsif packaging solid delivery gesit patut acung
"barang sampai dengan aman, packinya sangat aman. ini pertama kalinya saya pakai semoga cocok",barang sampai dengan aman packinya sangat aman ini pertama kalinya saya pakai semoga cocok,barang sampai dengan aman packinya sangat aman ini pertama kalinya saya pakai semoga cocok,"['barang', 'sampai', 'dengan', 'aman', 'packinya', 'sangat', 'aman', 'ini', 'pertama', 'kalinya', 'saya', 'pakai', 'semoga', 'cocok']","['aman', 'packinya', 'aman', 'kalinya', 'pakai', 'semoga', 'cocok']","['aman', 'packinya', 'aman', 'kali', 'pakai', 'moga', 'cocok']",aman packinya aman kali pakai moga cocok
"baru mau nyoba alpha arbutin, barang datang dengan aman, pengirimannya cepat. ga mengecewakan",baru mau nyoba alpha arbutin barang datang dengan aman pengirimannya cepat ga mengecewakan,baru mau mencoba alpha arbutin barang datang dengan aman pengirimannya cepat enggak mengecewakan,"['baru', 'mau', 'mencoba', 'alpha', 'arbutin', 'barang', 'datang', 'dengan', 'aman', 'pengirimannya', 'cepat', 'enggak', 'mengecewakan']","['mencoba', 'alpha', 'arbutin', 'aman', 'pengirimannya', 'cepat', 'mengecewakan']","['coba', 'alpha', 'arbutin', 'aman', 'kirim', 'cepat', 'kecewa']",coba alpha arbutin aman kirim cepat kecewa
"udah repurchase untuk yg ke 2 kali nya, lactid acid avoskin product exfo yg ga bakal diganti deh. udah terlanjur cinta, emang bagus bgt, mana pengirimannya cepat, adminnya juga responsif.",udah repurchase untuk yg ke kali nya lactid acid avoskin product exfo yg ga bakal diganti deh udah terlanjur cinta emang bagus bgt mana pengirimannya cepat adminnya juga responsif,sudah repurchase untuk yang ke kali nya lactid acid avoskin product exfo yang enggak bakal diganti deh sudah terlanjur cinta memang bagus banget mana pengirimannya cepat adminnya juga responsif,"['sudah', 'repurchase', 'untuk', 'yang', 'ke', 'kali', 'nya', 'lactid', 'acid', 'avoskin', 'product', 'exfo', 'yang', 'enggak', 'bakal', 'diganti', 'deh', 'sudah', 'terlanjur', 'cinta', 'memang', 'bagus', 'banget', 'mana', 'pengirimannya', 'cepat', 'adminnya', 'juga', 'responsif']","['repurchase', 'lactid', 'acid', 'avoskin', 'product', 'exfo', 'diganti', 'terlanjur', 'cinta', 'bagus', 'banget', 'pengirimannya', 'cepat', 'adminnya', 'responsif']","['repurchase', 'lactid', 'acid', 'avoskin', 'product', 'exfo', 'ganti', 'lanjur', 'cinta', 'bagus', 'banget', 'kirim', 'cepat', 'adminnya', 'responsif']",repurchase lactid acid avoskin product exfo ganti lanjur cinta bagus banget kirim cepat adminnya responsif
"pembelian yg k 2x krn memang sebagus itu, mkanya skalian nyetok jd beli 2, sukse ovoskin",pembelian yg krn memang sebagus itu mkanya skalian nyetok jd beli sukse ovoskin,pembelian yang karena memang sebagus itu makanya skalian nyetok jadi beli sukses ovoskin,"['pembelian', 'yang', 'karena', 'memang', 'sebagus', 'itu', 'makanya', 'skalian', 'nyetok', 'jadi', 'beli', 'sukses', 'ovoskin']","['pembelian', 'sebagus', 'skalian', 'nyetok', 'beli', 'sukses', 'ovoskin']","['beli', 'bagus', 'skalian', 'nyetok', 'beli', 'sukses', 'ovoskin']",beli bagus skalian nyetok beli sukses ovoskin
"baru nyoba, semoga cocok
pengiriman rada lama tp respon cs cepet, nice 👍",baru nyoba semoga cocok pengiriman rada lama tp respon cs cepet nice,baru mencoba semoga cocok pengiriman rada lama tapi respon customer service cepat nice,"['baru', 'mencoba', 'semoga', 'cocok', 'pengiriman', 'rada', 'lama', 'tapi', 'respon', 'customer', 'service', 'cepat', 'nice']","['mencoba', 'semoga', 'cocok', 'pengiriman', 'rada', 'respon', 'customer', 'service', 'cepat', 'nice']","['coba', 'moga', 'cocok', 'kirim', 'rada', 'respon', 'customer', 'service', 'cepat', 'nice']",coba moga cocok kirim rada respon customer service cepat nice
bagus,bagus,bagus,['bagus'],['bagus'],['bagus'],bagus
"gemeccc sama packagingnya 😍 pengemasan selalu rapi dan aman. secocok itu pakai produk avoskin dari dulu. menutrisi bibir, melembabkan, mengurangi kerutan & pastinya mencerahkan bibir. cusss di order ya 😘",gemeccc sama packagingnya pengemasan selalu rapi dan aman secocok itu pakai produk avoskin dari dulu menutrisi bibir melembabkan mengurangi kerutan pastinya mencerahkan bibir cusss di order ya,gemas sama packagingnya pengemasan selalu rapi dan aman secocok itu pakai produk avoskin dari dulu menutrisi bibir melembabkan mengurangi kerutan pastinya mencerahkan bibir cus  di order ya,"['gemas', 'sama', 'packagingnya', 'pengemasan', 'selalu', 'rapi', 'dan', 'aman', 'secocok', 'itu', 'pakai', 'produk', 'avoskin', 'dari', 'dulu', 'menutrisi', 'bibir', 'melembabkan', 'mengurangi', 'kerutan', 'pastinya', 'mencerahkan', 'bibir', 'cus', 'di', 'order', 'ya']","['gemas', 'packagingnya', 'pengemasan', 'rapi', 'aman', 'secocok', 'pakai', 'produk', 'avoskin', 'menutrisi', 'bibir', 'melembabkan', 'mengurangi', 'kerutan', 'pastinya', 'mencerahkan', 'bibir', 'cus', 'order']","['gemas', 'packagingnya', 'emas', 'rapi', 'aman', 'cocok', 'pakai', 'produk', 'avoskin', 'nutrisi', 'bibir', 'melembabkan', 'kurang', 'kerut', 'pasti', 'cerah', 'bibir', 'cus', 'order']",gemas packagingnya emas rapi aman cocok pakai produk avoskin nutrisi bibir melembabkan kurang kerut pasti cerah bibir cus order
wiiii makasiii banget avoskin checkout pas banyak potongan mana fast bgt udh nyampe cuman 3 harian.. bismillah semoga cocok 😍😍,wiiii makasiii banget avoskin checkout pas banyak potongan mana fast bgt udh nyampe cuman harian bismillah semoga cocok,wiiii terima kasih banget avoskin checkout pas banyak potongan mana fast banget sudah sampai cuman harian bismillah semoga cocok,"['wiiii', 'terima', 'kasih', 'banget', 'avoskin', 'checkout', 'pas', 'banyak', 'potongan', 'mana', 'fast', 'banget', 'sudah', 'sampai', 'cuman', 'harian', 'bismillah', 'semoga', 'cocok']","['wiiii', 'terima', 'kasih', 'banget', 'avoskin', 'checkout', 'potongan', 'fast', 'banget', 'cuman', 'harian', 'bismillah', 'semoga', 'cocok']","['wiiii', 'terima', 'kasih', 'banget', 'avoskin', 'checkout', 'potong', 'fast', 'banget', 'cuman', 'hari', 'bismillah', 'moga', 'cocok']",wiiii terima kasih banget avoskin checkout potong fast banget cuman hari bismillah moga cocok
produknya bagus kl digabungin sama serum2 lain.. cuma baunya aja gak enak 🥴,produknya bagus kl digabungin sama serum lain cuma baunya aja gak enak,produknya bagus kalo digabungin sama serum lain cuma baunya saja enggak enak,"['produknya', 'bagus', 'kalo', 'digabungin', 'sama', 'serum', 'lain', 'cuma', 'baunya', 'saja', 'enggak', 'enak']","['produknya', 'bagus', 'digabungin', 'serum', 'baunya']","['produk', 'bagus', 'digabungin', 'serum', 'bau']",produk bagus digabungin serum bau
buat kulit overnight jadi fluffy,buat kulit overnight jadi fluffy,buat kulit overnight jadi fluffy,"['buat', 'kulit', 'overnight', 'jadi', 'fluffy']","['kulit', 'overnight', 'fluffy']","['kulit', 'overnight', 'fluffy']",kulit overnight fluffy
toner andalan sih,toner andalan sih,toner andalan sih,"['toner', 'andalan', 'sih']","['toner', 'andalan']","['toner', 'andal']",toner andal
"produk oke. 
pelayanan kurang, proses barang stlh checkout sampe dipegang kurir terlalu kelamaan",produk oke pelayanan kurang proses barang stlh checkout sampe dipegang kurir terlalu kelamaan,produk oke pelayanan kurang proses barang setelah checkout sampai dipegang kurir terlalu kelamaan,"['produk', 'oke', 'pelayanan', 'kurang', 'proses', 'barang', 'setelah', 'checkout', 'sampai', 'dipegang', 'kurir', 'terlalu', 'kelamaan']","['produk', 'oke', 'pelayanan', 'checkout', 'dipegang', 'kurir']","['produk', 'oke', 'layan', 'checkout', 'pegang', 'kurir']",produk oke layan checkout pegang kurir
udah. cocok banget sama sunscreen ini.. terima kasih,udah cocok banget sama sunscreen ini terima kasih,sudah cocok banget sama sunscreen ini terima kasih,"['sudah', 'cocok', 'banget', 'sama', 'sunscreen', 'ini', 'terima', 'kasih']","['cocok', 'banget', 'sunscreen', 'terima', 'kasih']","['cocok', 'banget', 'sunscreen', 'terima', 'kasih']",cocok banget sunscreen terima kasih
"jangan karena diskon ongkir, pengiriman lambat. mending ongkir normal barang cepat datang. kita kan butuh barangnya..",jangan karena diskon ongkir pengiriman lambat mending ongkir normal barang cepat datang kita kan butuh barangnya,jangan karena diskon ongkir pengiriman lambat mending ongkir normal barang cepat datang kita kan butuh barangnya,"['jangan', 'karena', 'diskon', 'ongkir', 'pengiriman', 'lambat', 'mending', 'ongkir', 'normal', 'barang', 'cepat', 'datang', 'kita', 'kan', 'butuh', 'barangnya']","['diskon', 'ongkir', 'pengiriman', 'lambat', 'mending', 'ongkir', 'normal', 'cepat', 'butuh', 'barangnya']","['diskon', 'ongkir', 'kirim', 'lambat', 'mending', 'ongkir', 'normal', 'cepat', 'butuh', 'barang']",diskon ongkir kirim lambat mending ongkir normal cepat butuh barang
proses pesanan cepat,proses pesanan cepat,proses pesanan cepat,"['proses', 'pesanan', 'cepat']","['pesanan', 'cepat']","['pesan', 'cepat']",pesan cepat
test,test,test,['test'],['test'],['test'],test
"liat review katanya bisa buat textured skin, mau cobain sendiri semoga ampuh yahh🥹",liat review katanya bisa buat textured skin mau cobain sendiri semoga ampuh yahh,lihat review katanya bisa buat textured skin mau mencoba sendiri semoga ampuh ya,"['lihat', 'review', 'katanya', 'bisa', 'buat', 'textured', 'skin', 'mau', 'mencoba', 'sendiri', 'semoga', 'ampuh', 'ya']","['review', 'textured', 'skin', 'mencoba', 'semoga', 'ampuh']","['review', 'textured', 'skin', 'coba', 'moga', 'ampuh']",review textured skin coba moga ampuh
"sesuai sipp, lagi nyoba sih",sesuai sipp lagi nyoba sih,sesuai sip lagi mencoba sih,"['sesuai', 'sip', 'lagi', 'mencoba', 'sih']","['sip', 'mencoba']","['sip', 'coba']",sip coba
"pengiriman cepat, pengemasan pokoknya bagus deh semoga kalau udh abis bakal repurchase disini trus",pengiriman cepat pengemasan pokoknya bagus deh semoga kalau udh abis bakal repurchase disini trus,pengiriman cepat pengemasan pokoknya bagus deh semoga kalau sudah habis bakal repurchase disini terus,"['pengiriman', 'cepat', 'pengemasan', 'pokoknya', 'bagus', 'deh', 'semoga', 'kalau', 'sudah', 'habis', 'bakal', 'repurchase', 'disini', 'terus']","['pengiriman', 'cepat', 'pengemasan', 'pokoknya', 'bagus', 'semoga', 'habis', 'repurchase']","['kirim', 'cepat', 'emas', 'pokok', 'bagus', 'moga', 'habis', 'repurchase']",kirim cepat emas pokok bagus moga habis repurchase
semoga cocokkk,semoga cocokkk,semoga cocok,"['semoga', 'cocok']","['semoga', 'cocok']","['moga', 'cocok']",moga cocok
sip,sip,sip,['sip'],['sip'],['sip'],sip
nunggu seminggu barang tau ny zonk...mau d tuker ma yg lain....mau d cancel tpi barang sudah d kirim....akhir ny barang d tukar tanpa ada konfirmasi dari saya.,nunggu seminggu barang tau ny zonk mau tuker ma yg lain mau cancel tpi barang sudah kirim akhir ny barang tukar tanpa ada konfirmasi dari saya,menunggu seminggu barang tau nya zonk mau tuker sama yang lain mau cancel tapi barang sudah kirim akhir nya barang tukar tanpa ada konfirmasi dari saya,"['menunggu', 'seminggu', 'barang', 'tau', 'nya', 'zonk', 'mau', 'tuker', 'sama', 'yang', 'lain', 'mau', 'cancel', 'tapi', 'barang', 'sudah', 'kirim', 'akhir', 'nya', 'barang', 'tukar', 'tanpa', 'ada', 'konfirmasi', 'dari', 'saya']","['menunggu', 'seminggu', 'zonk', 'tuker', 'cancel', 'kirim', 'tukar', 'konfirmasi']","['tunggu', 'minggu', 'zonk', 'tuker', 'cancel', 'kirim', 'tukar', 'konfirmasi']",tunggu minggu zonk tuker cancel kirim tukar konfirmasi
"toner pecah, saya gk tau dari penjual atau pengiriman tapi yang saya kecewakan dari pihak avoskin adalah penanganan yang kurang cepat sehingga bukan hanya rugi di barang tapi rugi diwaktu menunggu proses komplain",toner pecah saya gk tau dari penjual atau pengiriman tapi yang saya kecewakan dari pihak avoskin adalah penanganan yang kurang cepat sehingga bukan hanya rugi di barang tapi rugi diwaktu menunggu proses komplain,toner pecah saya enggak tau dari penjual atau pengiriman tapi yang saya kecewakan dari pihak avoskin adalah penanganan yang kurang cepat sehingga bukan hanya rugi di barang tapi rugi diwaktu menunggu proses komplain,"['toner', 'pecah', 'saya', 'enggak', 'tau', 'dari', 'penjual', 'atau', 'pengiriman', 'tapi', 'yang', 'saya', 'kecewakan', 'dari', 'pihak', 'avoskin', 'adalah', 'penanganan', 'yang', 'kurang', 'cepat', 'sehingga', 'bukan', 'hanya', 'rugi', 'di', 'barang', 'tapi', 'rugi', 'diwaktu', 'menunggu', 'proses', 'komplain']","['toner', 'pecah', 'penjual', 'pengiriman', 'kecewakan', 'avoskin', 'penanganan', 'cepat', 'rugi', 'rugi', 'diwaktu', 'menunggu', 'komplain']","['toner', 'pecah', 'jual', 'kirim', 'kecewa', 'avoskin', 'tangan', 'cepat', 'rugi', 'rugi', 'waktu', 'tunggu', 'komplain']",toner pecah jual kirim kecewa avoskin tangan cepat rugi rugi waktu tunggu komplain
gue beli serum lactic acid di kirim jeroan tamia sialan minta tanggung jwb ke avoskin sama ekspedisi si lelet malah blunder akhirnya angkat tangan ga solutif duit ilang barang ga ada,gue beli serum lactic acid di kirim jeroan tamia sialan minta tanggung jwb ke avoskin sama ekspedisi si lelet malah blunder akhirnya angkat tangan ga solutif duit ilang barang ga ada,gue beli serum lactic acid di kirim jeroan tamia sialan meminta tanggung jawab ke avoskin sama ekspedisi sih lelet malah blunder akhirnya angkat tangan enggak solutif duit hilang barang enggak ada,"['gue', 'beli', 'serum', 'lactic', 'acid', 'di', 'kirim', 'jeroan', 'tamia', 'sialan', 'meminta', 'tanggung', 'jawab', 'ke', 'avoskin', 'sama', 'ekspedisi', 'sih', 'lelet', 'malah', 'blunder', 'akhirnya', 'angkat', 'tangan', 'enggak', 'solutif', 'duit', 'hilang', 'barang', 'enggak', 'ada']","['gue', 'beli', 'serum', 'lactic', 'acid', 'kirim', 'jeroan', 'tamia', 'sialan', 'tanggung', 'avoskin', 'ekspedisi', 'lelet', 'blunder', 'angkat', 'tangan', 'solutif', 'duit', 'hilang']","['gue', 'beli', 'serum', 'lactic', 'acid', 'kirim', 'jeroan', 'tamia', 'sial', 'tanggung', 'avoskin', 'ekspedisi', 'lelet', 'blunder', 'angkat', 'tangan', 'solutif', 'duit', 'hilang']",gue beli serum lactic acid kirim jeroan tamia sial tanggung avoskin ekspedisi lelet blunder angkat tangan solutif duit hilang
"tonernya teksturnya cair, serumnya teksturnya kental. mudah mudahan cocok. kalo mau coba2 mending beli yg travel kit dulu",tonernya teksturnya cair serumnya teksturnya kental mudah mudahan cocok kalo mau coba mending beli yg travel kit dulu,tonernya teksturnya cair serumnya teksturnya kental mudah mudahan cocok kalo mau coba mending beli yang travel kit dulu,"['tonernya', 'teksturnya', 'cair', 'serumnya', 'teksturnya', 'kental', 'mudah', 'mudahan', 'cocok', 'kalo', 'mau', 'coba', 'mending', 'beli', 'yang', 'travel', 'kit', 'dulu']","['tonernya', 'teksturnya', 'cair', 'serumnya', 'teksturnya', 'kental', 'mudah', 'mudahan', 'cocok', 'coba', 'mending', 'beli', 'travel', 'kit']","['tonernya', 'tekstur', 'cair', 'serum', 'tekstur', 'kental', 'mudah', 'mudah', 'cocok', 'coba', 'mending', 'beli', 'travel', 'kit']",tonernya tekstur cair serum tekstur kental mudah mudah cocok coba mending beli travel kit
