case_folding,cleaned,normalization,tokenize,remove_stopwords,lemmatization,text_string_lemma
"menurutku ini lumayan ngebantu ya tipe kulitku oily skin, cuma kalo diaku pasti paginya totolannya udah ada yang ilang dan di liat dari foto ini yang baru dan ori disegel ya mentemen",menurutku ini lumayan ngebantu ya tipe kulitku oily skin cuma kalo diaku pasti paginya totolannya udah ada yang ilang dan di liat dari foto ini yang baru dan ori disegel ya mentemen,menurutku ini lumayan membantu ya tipe kulitku oily skin cuma kalo diaku pasti paginya totolannya sudah ada yang hilang dan di lihat dari foto ini yang baru dan orisinal disegel ya mentemen,"['menurutku', 'ini', 'lumayan', 'membantu', 'ya', 'tipe', 'kulitku', 'oily', 'skin', 'cuma', 'kalo', 'diaku', 'pasti', 'paginya', 'totolannya', 'sudah', 'ada', 'yang', 'hilang', 'dan', 'di', 'lihat', 'dari', 'foto', 'ini', 'yang', 'baru', 'dan', 'orisinal', 'disegel', 'ya', 'mentemen']","['menurutku', 'lumayan', 'tipe', 'kulitku', 'oily', 'skin', 'diaku', 'paginya', 'totolannya', 'hilang', 'foto', 'orisinal', 'disegel', 'mentemen']","['turut', 'lumayan', 'tipe', 'kulit', 'oily', 'skin', 'dia', 'pagi', 'totol', 'hilang', 'foto', 'orisinal', 'segel', 'mentemen']",turut lumayan tipe kulit oily skin dia pagi totol hilang foto orisinal segel mentemen
"alhamdulillah cocok, terima kasih banyak",alhamdulillah cocok terima kasih banyak,alhamdulillah cocok terima kasih banyak,"['alhamdulillah', 'cocok', 'terima', 'kasih', 'banyak']","['cocok', 'terima', 'kasih']","['cocok', 'terima', 'kasih']",cocok terima kasih
"sudah pemakaian kedua kali, alhamdulillah cocok banget setelah gontai ganti merk",sudah pemakaian kedua kali alhamdulillah cocok banget setelah gontai ganti merk,sudah pemakaian kedua kali alhamdulillah cocok banget setelah gontai ganti merk,"['sudah', 'pemakaian', 'kedua', 'kali', 'alhamdulillah', 'cocok', 'banget', 'setelah', 'gontai', 'ganti', 'merk']","['pemakaian', 'cocok', 'banget', 'gontai', 'ganti', 'merk']","['pakai', 'cocok', 'banget', 'gontai', 'ganti', 'merk']",pakai cocok banget gontai ganti merk
gemec banget packaging nya,gemec banget packaging nya,gemes banget packaging nya,"['gemes', 'banget', 'packaging', 'nya']","['gemes', 'banget', 'packaging']","['gemes', 'banget', 'packaging']",gemes banget packaging
2nd buy.,nd buy,indak buy,"['indak', 'buy']","['indak', 'buy']","['indak', 'buy']",indak buy
"teksturnya krim padet gitu, cukup ampuh obat totol jerawatnya👍👍 kalo mulai beruntusan awal2 mau jerawatan langsung dipakein ini dan cepet kempesnya✨️ tapi kalo emang jerawatnya udah ""jadi"" perlu reapply biar kempesnya cepet. suka banget💯",teksturnya krim padet gitu cukup ampuh obat totol jerawatnya kalo mulai beruntusan awal mau jerawatan langsung dipakein ini dan cepet kempesnya tapi kalo emang jerawatnya udah jadi perlu reapply biar kempesnya cepet suka banget,teksturnya krim padat begitu cukup ampuh obat totol jerawatnya kalo mulai beruntusan awal mau jerawatan langsung dipakein ini dan cepat kempesnya tapi kalo memang jerawatnya sudah jadi perlu reapply biar kempesnya cepat suka banget,"['teksturnya', 'krim', 'padat', 'begitu', 'cukup', 'ampuh', 'obat', 'totol', 'jerawatnya', 'kalo', 'mulai', 'beruntusan', 'awal', 'mau', 'jerawatan', 'langsung', 'dipakein', 'ini', 'dan', 'cepat', 'kempesnya', 'tapi', 'kalo', 'memang', 'jerawatnya', 'sudah', 'jadi', 'perlu', 'reapply', 'biar', 'kempesnya', 'cepat', 'suka', 'banget']","['teksturnya', 'krim', 'padat', 'ampuh', 'obat', 'totol', 'jerawatnya', 'beruntusan', 'jerawatan', 'dipakein', 'cepat', 'kempesnya', 'jerawatnya', 'reapply', 'kempesnya', 'cepat', 'suka', 'banget']","['tekstur', 'krim', 'padat', 'ampuh', 'obat', 'totol', 'jerawat', 'beruntus', 'jerawat', 'dipakein', 'cepat', 'kempes', 'jerawat', 'reapply', 'kempes', 'cepat', 'suka', 'banget']",tekstur krim padat ampuh obat totol jerawat beruntus jerawat dipakein cepat kempes jerawat reapply kempes cepat suka banget
krim nya seperti sudah dipakai,krim nya seperti sudah dipakai,krim nya seperti sudah dipakai,"['krim', 'nya', 'seperti', 'sudah', 'dipakai']","['krim', 'dipakai']","['krim', 'pakai']",krim pakai
"kirain dapet botolnya juga, tau ya semprotannya doang. salah saya sendiri ternyata. hehehehe. berarti nanti tinggal beli toner nya biar semprotannya bisa dipake ...",kirain dapet botolnya juga tau ya semprotannya doang salah saya sendiri ternyata berarti nanti tinggal beli toner nya biar semprotannya bisa dipake,mengira dapat botolnya juga tau ya semprotannya doang salah saya sendiri ternyata berarti nanti tinggal beli toner nya biar semprotannya bisa dipakai,"['mengira', 'dapat', 'botolnya', 'juga', 'tau', 'ya', 'semprotannya', 'doang', 'salah', 'saya', 'sendiri', 'ternyata', 'berarti', 'nanti', 'tinggal', 'beli', 'toner', 'nya', 'biar', 'semprotannya', 'bisa', 'dipakai']","['botolnya', 'semprotannya', 'doang', 'beli', 'toner', 'semprotannya', 'dipakai']","['botol', 'semprot', 'doang', 'beli', 'toner', 'semprot', 'pakai']",botol semprot doang beli toner semprot pakai
baru sampe!! semoga cocok🥺🫶🏻,baru sampe semoga cocok,baru sampai semoga cocok,"['baru', 'sampai', 'semoga', 'cocok']","['semoga', 'cocok']","['moga', 'cocok']",moga cocok
"pertama coba, semoga cuco ✨",pertama coba semoga cuco,pertama coba semoga cocok,"['pertama', 'coba', 'semoga', 'cocok']","['coba', 'semoga', 'cocok']","['coba', 'moga', 'cocok']",coba moga cocok
gak cocok tp bukan salah brand nya,gak cocok tp bukan salah brand nya,enggak cocok tapi bukan salah brand nya,"['enggak', 'cocok', 'tapi', 'bukan', 'salah', 'brand', 'nya']","['cocok', 'brand']","['cocok', 'brand']",cocok brand
"alhamdulillah cocok.... obat totol jerawat yg lumayan ampuh dan terjangkau, isinya jg banyak jd kayaknya bakalan awet",alhamdulillah cocok obat totol jerawat yg lumayan ampuh dan terjangkau isinya jg banyak jd kayaknya bakalan awet,alhamdulillah cocok obat totol jerawat yang lumayan ampuh dan terjangkau isinya juga banyak jadi kayaknya bakalan awet,"['alhamdulillah', 'cocok', 'obat', 'totol', 'jerawat', 'yang', 'lumayan', 'ampuh', 'dan', 'terjangkau', 'isinya', 'juga', 'banyak', 'jadi', 'kayaknya', 'bakalan', 'awet']","['cocok', 'obat', 'totol', 'jerawat', 'lumayan', 'ampuh', 'terjangkau', 'isinya', 'kayaknya', 'awet']","['cocok', 'obat', 'totol', 'jerawat', 'lumayan', 'ampuh', 'jangkau', 'isi', 'kayak', 'awet']",cocok obat totol jerawat lumayan ampuh jangkau isi kayak awet
"idk why tapi pas dibuka aku ngakak 😭
it's not because the brand, tapi karena cara mereka nge-packing item-nya, they use dakron jadi kesannya kayak mengambang diatas awan and that's cute yet hilarious 😭💛
barang sampai dengan selamat, expire masih lama, tekstur agak padat, dan aku baru baca belakangnya hanya digunakan saat malam, apa berarti gaboleh dipake pas pagi ya (?) semoga cocok di aku karena review temen bagus banget katanya
overall bagus, thank you seller & kurir 💛✨",idk why tapi pas dibuka aku ngakak it not because the brand tapi karena cara mereka nge packing item nya they use dakron jadi kesannya kayak mengambang diatas awan and that cute yet hilarious barang sampai dengan selamat expire masih lama tekstur agak padat dan aku baru baca belakangnya hanya digunakan saat malam apa berarti gaboleh dipake pas pagi ya semoga cocok di aku karena review temen bagus banget katanya overall bagus thank you seller kurir,idk why tapi pas dibuka aku mengakak itu not because the brand tapi karena cara mereka nge packing item nya they use dakron jadi kesannya kayak mengambang diatas awan and that cute yet hilarious barang sampai dengan selamat expire masih lama tekstur agak padat dan aku baru baca belakangnya hanya digunakan saat malam apa berarti gaboleh dipakai pas pagi ya semoga cocok di aku karena review teman bagus banget katanya overall bagus thank you seller kurir,"['idk', 'why', 'tapi', 'pas', 'dibuka', 'aku', 'mengakak', 'itu', 'not', 'because', 'the', 'brand', 'tapi', 'karena', 'cara', 'mereka', 'nge', 'packing', 'item', 'nya', 'they', 'use', 'dakron', 'jadi', 'kesannya', 'kayak', 'mengambang', 'diatas', 'awan', 'and', 'that', 'cute', 'yet', 'hilarious', 'barang', 'sampai', 'dengan', 'selamat', 'expire', 'masih', 'lama', 'tekstur', 'agak', 'padat', 'dan', 'aku', 'baru', 'baca', 'belakangnya', 'hanya', 'digunakan', 'saat', 'malam', 'apa', 'berarti', 'gaboleh', 'dipakai', 'pas', 'pagi', 'ya', 'semoga', 'cocok', 'di', 'aku', 'karena', 'review', 'teman', 'bagus', 'banget', 'katanya', 'overall', 'bagus', 'thank', 'you', 'seller', 'kurir']","['idk', 'dibuka', 'mengakak', 'not', 'because', 'brand', 'packing', 'item', 'use', 'dakron', 'kesannya', 'mengambang', 'diatas', 'awan', 'cute', 'yet', 'hilarious', 'selamat', 'expire', 'tekstur', 'padat', 'baca', 'belakangnya', 'malam', 'gaboleh', 'dipakai', 'semoga', 'cocok', 'review', 'bagus', 'banget', 'overall', 'bagus', 'thank', 'seller', 'kurir']","['idk', 'buka', 'akak', 'not', 'because', 'brand', 'packing', 'item', 'use', 'dakron', 'kesan', 'ambang', 'atas', 'awan', 'cute', 'yet', 'hilarious', 'selamat', 'expire', 'tekstur', 'padat', 'baca', 'belakang', 'malam', 'gaboleh', 'pakai', 'moga', 'cocok', 'review', 'bagus', 'banget', 'overall', 'bagus', 'thank', 'seller', 'kurir']",idk buka akak not because brand packing item use dakron kesan ambang atas awan cute yet hilarious selamat expire tekstur padat baca belakang malam gaboleh pakai moga cocok review bagus banget overall bagus thank seller kurir
"packaging ok, moisturizer nya sendiri ga yang aneh aneh sih. cuman ya di kulitku yang kering jujur kurang melembabkan.",packaging ok moisturizer nya sendiri ga yang aneh aneh sih cuman ya di kulitku yang kering jujur kurang melembabkan,packaging ok moisturizer nya sendiri enggak yang aneh aneh sih cuman ya di kulitku yang kering jujur kurang melembabkan,"['packaging', 'ok', 'moisturizer', 'nya', 'sendiri', 'enggak', 'yang', 'aneh', 'aneh', 'sih', 'cuman', 'ya', 'di', 'kulitku', 'yang', 'kering', 'jujur', 'kurang', 'melembabkan']","['packaging', 'moisturizer', 'aneh', 'aneh', 'cuman', 'kulitku', 'kering', 'jujur', 'melembabkan']","['packaging', 'moisturizer', 'aneh', 'aneh', 'cuman', 'kulit', 'kering', 'jujur', 'melembabkan']",packaging moisturizer aneh aneh cuman kulit kering jujur melembabkan
terima kasih banyak paket sudah sampai dengan selamat dan sesuai deskripsi 🙏,terima kasih banyak paket sudah sampai dengan selamat dan sesuai deskripsi,terima kasih banyak paket sudah sampai dengan selamat dan sesuai deskripsi,"['terima', 'kasih', 'banyak', 'paket', 'sudah', 'sampai', 'dengan', 'selamat', 'dan', 'sesuai', 'deskripsi']","['terima', 'kasih', 'paket', 'selamat', 'deskripsi']","['terima', 'kasih', 'paket', 'selamat', 'deskripsi']",terima kasih paket selamat deskripsi
masih jadi moisturizer andalan,masih jadi moisturizer andalan,masih jadi moisturizer andalan,"['masih', 'jadi', 'moisturizer', 'andalan']","['moisturizer', 'andalan']","['moisturizer', 'andal']",moisturizer andal
terbaikkk busetttt! jerawat hempass. udah brp kali belii dan efeknya dahsyatt.,terbaikkk busetttt jerawat hempass udah brp kali belii dan efeknya dahsyatt,terbaik buset jerawat hempas sudah berapa kali beli dan efeknya dahsyat,"['terbaik', 'buset', 'jerawat', 'hempas', 'sudah', 'berapa', 'kali', 'beli', 'dan', 'efeknya', 'dahsyat']","['terbaik', 'buset', 'jerawat', 'hempas', 'beli', 'efeknya', 'dahsyat']","['baik', 'buset', 'jerawat', 'hempas', 'beli', 'efek', 'dahsyat']",baik buset jerawat hempas beli efek dahsyat
"barang bagus sesuai deskripsi diterima dengan baik, packing aman dan pengiriman cepat sampai",barang bagus sesuai deskripsi diterima dengan baik packing aman dan pengiriman cepat sampai,barang bagus sesuai deskripsi diterima dengan baik packing aman dan pengiriman cepat sampai,"['barang', 'bagus', 'sesuai', 'deskripsi', 'diterima', 'dengan', 'baik', 'packing', 'aman', 'dan', 'pengiriman', 'cepat', 'sampai']","['bagus', 'deskripsi', 'diterima', 'packing', 'aman', 'pengiriman', 'cepat']","['bagus', 'deskripsi', 'terima', 'packing', 'aman', 'kirim', 'cepat']",bagus deskripsi terima packing aman kirim cepat
gatau lagi botol keberapa yg penting cucok bgt pake ini... yang full size dipake berdua sm ibu bisa sampe 3 bulan uwow khaaaannnn,gatau lagi botol keberapa yg penting cucok bgt pake ini yang full size dipake berdua sm ibu bisa sampe bulan uwow khaaaannnn,enggak tau lagi botol keberapa yang penting cocok banget pakai ini yang full size dipakai berdua sama ibu bisa sampai bulan uwow kan,"['enggak', 'tau', 'lagi', 'botol', 'keberapa', 'yang', 'penting', 'cocok', 'banget', 'pakai', 'ini', 'yang', 'full', 'size', 'dipakai', 'berdua', 'sama', 'ibu', 'bisa', 'sampai', 'bulan', 'uwow', 'kan']","['botol', 'keberapa', 'cocok', 'banget', 'pakai', 'full', 'size', 'dipakai', 'berdua', 'uwow']","['botol', 'berapa', 'cocok', 'banget', 'pakai', 'full', 'size', 'pakai', 'dua', 'uwow']",botol berapa cocok banget pakai full size pakai dua uwow
"a super bargain for the price, very versatile moisturizer, no frills, just a solid moisturizer.",super bargain for the price very versatile moisturizer no frills just solid moisturizer,super bargain for the price very versatile moisturizer no frills just solid moisturizer,"['super', 'bargain', 'for', 'the', 'price', 'very', 'versatile', 'moisturizer', 'no', 'frills', 'just', 'solid', 'moisturizer']","['super', 'bargain', 'price', 'very', 'versatile', 'moisturizer', 'frills', 'just', 'solid', 'moisturizer']","['super', 'bargain', 'price', 'very', 'versatile', 'moisturizer', 'frills', 'just', 'solid', 'moisturizer']",super bargain price very versatile moisturizer frills just solid moisturizer
"pengiriman standar, isinya sedikit keluar but its okay. semoga cocok",pengiriman standar isinya sedikit keluar but its okay semoga cocok,pengiriman standar isinya sedikit keluar but its okay semoga cocok,"['pengiriman', 'standar', 'isinya', 'sedikit', 'keluar', 'but', 'its', 'okay', 'semoga', 'cocok']","['pengiriman', 'standar', 'isinya', 'its', 'okay', 'semoga', 'cocok']","['kirim', 'standar', 'isi', 'its', 'okay', 'moga', 'cocok']",kirim standar isi its okay moga cocok
tq,tq,terima kasih,"['terima', 'kasih']","['terima', 'kasih']","['terima', 'kasih']",terima kasih
"paling ga bisa hidup tanpa moisturizer ini😭😭 isi banyak jadi terhitung murah dan lama pakenya. lembabnya cukup banget di kulitku yg kombinasi. cocok buat jadi penutup dari actives yg aku pake😌 sudah pake dari awal launching dan walopun coba merk lain, mesti balik lagi sama ini😭👍 udah ga tau brp botol yg kuhabiskan, mungkin udah lebih 5 yak. thank you skin game for making this amazing moisturizer✨️",paling ga bisa hidup tanpa moisturizer ini isi banyak jadi terhitung murah dan lama pakenya lembabnya cukup banget di kulitku yg kombinasi cocok buat jadi penutup dari actives yg aku pake sudah pake dari awal launching dan walopun coba merk lain mesti balik lagi sama ini udah ga tau brp botol yg kuhabiskan mungkin udah lebih yak thank you skin game for making this amazing moisturizer,paling enggak bisa hidup tanpa moisturizer ini isi banyak jadi terhitung murah dan lama pakenya lembabnya cukup banget di kulitku yang kombinasi cocok buat jadi penutup dari actives yang aku pakai sudah pakai dari awal launching dan walopun coba merk lain mesti balik lagi sama ini sudah enggak tau berapa botol yang kuhabiskan mungkin sudah lebih ya thank you skin game for making this amazing moisturizer,"['paling', 'enggak', 'bisa', 'hidup', 'tanpa', 'moisturizer', 'ini', 'isi', 'banyak', 'jadi', 'terhitung', 'murah', 'dan', 'lama', 'pakenya', 'lembabnya', 'cukup', 'banget', 'di', 'kulitku', 'yang', 'kombinasi', 'cocok', 'buat', 'jadi', 'penutup', 'dari', 'actives', 'yang', 'aku', 'pakai', 'sudah', 'pakai', 'dari', 'awal', 'launching', 'dan', 'walopun', 'coba', 'merk', 'lain', 'mesti', 'balik', 'lagi', 'sama', 'ini', 'sudah', 'enggak', 'tau', 'berapa', 'botol', 'yang', 'kuhabiskan', 'mungkin', 'sudah', 'lebih', 'ya', 'thank', 'you', 'skin', 'game', 'for', 'making', 'this', 'amazing', 'moisturizer']","['moisturizer', 'isi', 'terhitung', 'murah', 'pakenya', 'lembabnya', 'banget', 'kulitku', 'kombinasi', 'cocok', 'penutup', 'actives', 'pakai', 'pakai', 'launching', 'walopun', 'coba', 'merk', 'mesti', 'botol', 'kuhabiskan', 'thank', 'skin', 'game', 'making', 'this', 'amazing', 'moisturizer']","['moisturizer', 'isi', 'hitung', 'murah', 'pakenya', 'lembabnya', 'banget', 'kulit', 'kombinasi', 'cocok', 'tutup', 'actives', 'pakai', 'pakai', 'launching', 'walopun', 'coba', 'merk', 'mesti', 'botol', 'habis', 'thank', 'skin', 'game', 'making', 'this', 'amazing', 'moisturizer']",moisturizer isi hitung murah pakenya lembabnya banget kulit kombinasi cocok tutup actives pakai pakai launching walopun coba merk mesti botol habis thank skin game making this amazing moisturizer
"effective banget, jerawat super gede dalam 2 hari lgsg kempes dikasih ini. recommended👍🏻",effective banget jerawat super gede dalam hari lgsg kempes dikasih ini recommended,effective banget jerawat super gede dalam hari langsung kempes dikasih ini recommended,"['effective', 'banget', 'jerawat', 'super', 'gede', 'dalam', 'hari', 'langsung', 'kempes', 'dikasih', 'ini', 'recommended']","['effective', 'banget', 'jerawat', 'super', 'gede', 'kempes', 'dikasih', 'recommended']","['effective', 'banget', 'jerawat', 'super', 'gede', 'kempes', 'kasih', 'recommended']",effective banget jerawat super gede kempes kasih recommended
"cocok di kulit, melembabkan tapi ga bikin berminyak. packaging aman banget pake kardus padahal cuma beli 1",cocok di kulit melembabkan tapi ga bikin berminyak packaging aman banget pake kardus padahal cuma beli,cocok di kulit melembabkan tapi enggak bikin berminyak packaging aman banget pakai kardus padahal cuma beli,"['cocok', 'di', 'kulit', 'melembabkan', 'tapi', 'enggak', 'bikin', 'berminyak', 'packaging', 'aman', 'banget', 'pakai', 'kardus', 'padahal', 'cuma', 'beli']","['cocok', 'kulit', 'melembabkan', 'berminyak', 'packaging', 'aman', 'banget', 'pakai', 'kardus', 'beli']","['cocok', 'kulit', 'melembabkan', 'minyak', 'packaging', 'aman', 'banget', 'pakai', 'kardus', 'beli']",cocok kulit melembabkan minyak packaging aman banget pakai kardus beli
"bagus sih, tapi kalau udh mau habis keluarin dari botolnya susah soalnya botol besi wkwkwk",bagus sih tapi kalau udh mau habis keluarin dari botolnya susah soalnya botol besi,bagus sih tapi kalau sudah mau habis keluarkan dari botolnya susah soalnya botol besi,"['bagus', 'sih', 'tapi', 'kalau', 'sudah', 'mau', 'habis', 'keluarkan', 'dari', 'botolnya', 'susah', 'soalnya', 'botol', 'besi']","['bagus', 'habis', 'keluarkan', 'botolnya', 'susah', 'botol', 'besi']","['bagus', 'habis', 'keluar', 'botol', 'susah', 'botol', 'besi']",bagus habis keluar botol susah botol besi
bikin kulit jadi kenyal,bikin kulit jadi kenyal,bikin kulit jadi kenyal,"['bikin', 'kulit', 'jadi', 'kenyal']","['kulit', 'kenyal']","['kulit', 'kenyal']",kulit kenyal
bikin kulit ga kering tapi warnanya ga lebay,bikin kulit ga kering tapi warnanya ga lebay,bikin kulit enggak kering tapi warnanya enggak lebay,"['bikin', 'kulit', 'enggak', 'kering', 'tapi', 'warnanya', 'enggak', 'lebay']","['kulit', 'kering', 'warnanya', 'lebay']","['kulit', 'kering', 'warna', 'lebay']",kulit kering warna lebay
dapat harga murah sesuai pesanan juga makasih kak,dapat harga murah sesuai pesanan juga makasih kak,dapat harga murah sesuai pesanan juga terima kasih kak,"['dapat', 'harga', 'murah', 'sesuai', 'pesanan', 'juga', 'terima', 'kasih', 'kak']","['harga', 'murah', 'pesanan', 'terima', 'kasih']","['harga', 'murah', 'pesan', 'terima', 'kasih']",harga murah pesan terima kasih
"teksturnya gel jadi gampang menyerap, nggak sticky, cukup melembabkan, dan harganya juga terjangkau kalau dibandingkan moisturizer merk lain",teksturnya gel jadi gampang menyerap nggak sticky cukup melembabkan dan harganya juga terjangkau kalau dibandingkan moisturizer merk lain,teksturnya gel jadi gampang menyerap enggak sticky cukup melembabkan dan harganya juga terjangkau kalau dibandingkan moisturizer merk lain,"['teksturnya', 'gel', 'jadi', 'gampang', 'menyerap', 'enggak', 'sticky', 'cukup', 'melembabkan', 'dan', 'harganya', 'juga', 'terjangkau', 'kalau', 'dibandingkan', 'moisturizer', 'merk', 'lain']","['teksturnya', 'gel', 'gampang', 'menyerap', 'sticky', 'melembabkan', 'harganya', 'terjangkau', 'dibandingkan', 'moisturizer', 'merk']","['tekstur', 'gel', 'gampang', 'serap', 'sticky', 'melembabkan', 'harga', 'jangkau', 'banding', 'moisturizer', 'merk']",tekstur gel gampang serap sticky melembabkan harga jangkau banding moisturizer merk
"tq ya skin game, blum dcoba, smoga cocok",tq ya skin game blum dcoba smoga cocok,terima kasih ya skin game belum dicoba semoga cocok,"['terima', 'kasih', 'ya', 'skin', 'game', 'belum', 'dicoba', 'semoga', 'cocok']","['terima', 'kasih', 'skin', 'game', 'dicoba', 'semoga', 'cocok']","['terima', 'kasih', 'skin', 'game', 'coba', 'moga', 'cocok']",terima kasih skin game coba moga cocok
"pengiriman cepat, produknya oke, melembabkan bgt",pengiriman cepat produknya oke melembabkan bgt,pengiriman cepat produknya oke melembabkan banget,"['pengiriman', 'cepat', 'produknya', 'oke', 'melembabkan', 'banget']","['pengiriman', 'cepat', 'produknya', 'oke', 'melembabkan', 'banget']","['kirim', 'cepat', 'produk', 'oke', 'melembabkan', 'banget']",kirim cepat produk oke melembabkan banget
"kemasan premium, murah, seller responsif. texture awal lengket tp setelah dipakai tdk terasa lengket lg. cepat menyerap.",kemasan premium murah seller responsif texture awal lengket tp setelah dipakai tdk terasa lengket lg cepat menyerap,kemasan premium murah seller responsif texture awal lengket tapi setelah dipakai tidak terasa lengket lagi cepat menyerap,"['kemasan', 'premium', 'murah', 'seller', 'responsif', 'texture', 'awal', 'lengket', 'tapi', 'setelah', 'dipakai', 'tidak', 'terasa', 'lengket', 'lagi', 'cepat', 'menyerap']","['kemasan', 'murah', 'seller', 'responsif', 'texture', 'lengket', 'dipakai', 'lengket', 'cepat', 'menyerap']","['kemas', 'murah', 'seller', 'responsif', 'texture', 'lengket', 'pakai', 'lengket', 'cepat', 'serap']",kemas murah seller responsif texture lengket pakai lengket cepat serap
"dikemas dengan seksama, dan tiba dalam waktu yang sesingkat-singkatnya. exp date msh panjang. sudah cocok dg pelembab ini, nyaman di kulit kombinasiku. terima kasih.",dikemas dengan seksama dan tiba dalam waktu yang sesingkat singkatnya exp date msh panjang sudah cocok dg pelembab ini nyaman di kulit kombinasiku terima kasih,dikemas dengan seksama dan tiba dalam waktu yang sesingkat singkatnya exp date masih panjang sudah cocok dengan pelembab ini nyaman di kulit kombinasiku terima kasih,"['dikemas', 'dengan', 'seksama', 'dan', 'tiba', 'dalam', 'waktu', 'yang', 'sesingkat', 'singkatnya', 'exp', 'date', 'masih', 'panjang', 'sudah', 'cocok', 'dengan', 'pelembab', 'ini', 'nyaman', 'di', 'kulit', 'kombinasiku', 'terima', 'kasih']","['dikemas', 'seksama', 'sesingkat', 'singkatnya', 'exp', 'date', 'cocok', 'pelembab', 'nyaman', 'kulit', 'kombinasiku', 'terima', 'kasih']","['kemas', 'seksama', 'singkat', 'singkat', 'exp', 'date', 'cocok', 'pelembab', 'nyaman', 'kulit', 'kombinasi', 'terima', 'kasih']",kemas seksama singkat singkat exp date cocok pelembab nyaman kulit kombinasi terima kasih
"cair, ada terasa ada oilnya, tapi ga ganggu koq, wangi oilnya dan bahan kimia. melembabkan.",cair ada terasa ada oilnya tapi ga ganggu koq wangi oilnya dan bahan kimia melembabkan,cair ada terasa ada oilnya tapi enggak ganggu kok wangi oilnya dan bahan kimia melembabkan,"['cair', 'ada', 'terasa', 'ada', 'oilnya', 'tapi', 'enggak', 'ganggu', 'kok', 'wangi', 'oilnya', 'dan', 'bahan', 'kimia', 'melembabkan']","['cair', 'oilnya', 'ganggu', 'wangi', 'oilnya', 'bahan', 'kimia', 'melembabkan']","['cair', 'oilnya', 'ganggu', 'wangi', 'oilnya', 'bahan', 'kimia', 'melembabkan']",cair oilnya ganggu wangi oilnya bahan kimia melembabkan
packaging aman.,packaging aman,packaging aman,"['packaging', 'aman']","['packaging', 'aman']","['packaging', 'aman']",packaging aman
"teksturnya cair banget, ga lengket, tapi emang melembabkan bgt. ukurannya besar, untuk harga segitu worth it banget.",teksturnya cair banget ga lengket tapi emang melembabkan bgt ukurannya besar untuk harga segitu worth it banget,teksturnya cair banget enggak lengket tapi memang melembabkan banget ukurannya besar untuk harga segitu worth itu banget,"['teksturnya', 'cair', 'banget', 'enggak', 'lengket', 'tapi', 'memang', 'melembabkan', 'banget', 'ukurannya', 'besar', 'untuk', 'harga', 'segitu', 'worth', 'itu', 'banget']","['teksturnya', 'cair', 'banget', 'lengket', 'melembabkan', 'banget', 'ukurannya', 'harga', 'segitu', 'worth', 'banget']","['tekstur', 'cair', 'banget', 'lengket', 'melembabkan', 'banget', 'ukur', 'harga', 'segitu', 'worth', 'banget']",tekstur cair banget lengket melembabkan banget ukur harga segitu worth banget
"cocok , mantap bner dikulit oily acne prone ,dan ingredient gk neko neko",cocok mantap bner dikulit oily acne prone dan ingredient gk neko neko,cocok mantap benar dikulit oily acne prone dan ingredient enggak neko neko,"['cocok', 'mantap', 'benar', 'dikulit', 'oily', 'acne', 'prone', 'dan', 'ingredient', 'enggak', 'neko', 'neko']","['cocok', 'mantap', 'dikulit', 'oily', 'acne', 'prone', 'ingredient', 'neko', 'neko']","['cocok', 'mantap', 'kulit', 'oily', 'acne', 'prone', 'ingredient', 'neko', 'neko']",cocok mantap kulit oily acne prone ingredient neko neko
"so far skingame emang obat totol paling bagus yang pernah ku pakai, tp ini kenapa gedenya beda dr yang lama ya? padahal isinya sama 30gr?",so far skingame emang obat totol paling bagus yang pernah ku pakai tp ini kenapa gedenya beda dr yang lama ya padahal isinya sama gr,so far skingame memang obat totol paling bagus yang pernah ku pakai tapi ini kenapa gedenya beda dari yang lama ya padahal isinya sama gram,"['so', 'far', 'skingame', 'memang', 'obat', 'totol', 'paling', 'bagus', 'yang', 'pernah', 'ku', 'pakai', 'tapi', 'ini', 'kenapa', 'gedenya', 'beda', 'dari', 'yang', 'lama', 'ya', 'padahal', 'isinya', 'sama', 'gram']","['far', 'skingame', 'obat', 'totol', 'bagus', 'ku', 'pakai', 'gedenya', 'beda', 'isinya', 'gram']","['far', 'skingame', 'obat', 'totol', 'bagus', 'ku', 'pakai', 'gede', 'beda', 'isi', 'gram']",far skingame obat totol bagus ku pakai gede beda isi gram
